GAME_CODE,TEAM_ID,PLAYER_ID,GAME_TYPE_ID,GAME_TYPE_DESC,GAME_CODE_1032,GAME_DATE,LEAGUE_ID,LEAGUE_NAME,TEAM_ID_1032,TEAM_NAME,TEAM_NICKNAME,TEAM_ABBREV,OPP_TEAM_ID_1032,OPP_TEAM_NAME,OPP_TEAM_NICKNAME,OPP_TEAM_ABBREV,SEASON_ID,SEASON,SEASON_DESC,SCORE,OPP_SCORE,HOME_TEAM,PLAYER_ID_1032,MONIKER,FIRST_NAME,LAST_NAME,POSITION_ID,POSITION_DESC,POSITION_ABBREV,UNIFORM_NUMBER,GAMES,GAMES_STARTED,MINUTES,FIELD_GOALS_MADE,FIELD_GOALS_ATT,THREE_POINT_MADE,THREE_POINT_ATT,FREE_THROWS_MADE,FREE_THROWS_ATT,POINTS,TOTAL_REBOUNDS,OFFENSIVE_REBOUNDS,DEFENSIVE_REBOUNDS,ASSISTS,STEALS,BLOCKS,TURNOVERS,PERSONAL_FOULS,DISQUALIFICATIONS,TECHNICAL_FOUL,FLAGRANT_FOULS,EJECTIONS,DNP_REASON,OPP_TEAM_ID,OUTCOME,SPLIT_NUMBER,SPLIT_DESC,CONF_ID,CONF_NAME,CBK_DIVISION_ID,CBK_DIVISION_DESC,OPP_CBK_DIV_ID,NEUTRAL_SITE,RANK,OPP_RANK,CONF_GAME,BOX_LINE,MINUTES_SECONDS,EXTRA_FOULS,DNP_ID,DNP_DESC,PLUS_MINUS,FOULS_RECEIVED,BLOCKS_RECEIVED,DUNKS,TIP_INS,FB_POINTS,DNP_CATEGORY_ID,DNP_CATEGORY_REASON,FB_CONVERTED,FB_ATTEMPTS,FOUR_POINT_MADE,FOUR_POINT_ATT,TWO_POINT_FT_MADE,TWO_POINT_FT_ATT,THREE_POINT_FT_MADE,THREE_POINT_FT_ATT,FOUR_POINT_FT_MADE,FOUR_POINT_FT_ATT
2181250,1446,1138658,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,1472,South Dakota State,Jackrabbits,SDakSt,201902,2019,2019-20 CBK Season,64,50,Y,148447,Jerome,Jerome,Hunter,0,,,,1,0,13,0,2,0,1,0,0,0,2,0,2,0,0,0,2,3,0,0,,0,,5330,W,0,Total,114,Big Ten,1,I,1,N,,,N,8,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,1446,1138659,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,1472,South Dakota State,Jackrabbits,SDakSt,201902,2019,2019-20 CBK Season,64,50,Y,148448,Damezi,Damezi,Anderson,0,,,,1,0,15,1,3,1,3,2,2,5,3,0,3,2,0,0,1,2,0,0,,0,,5330,W,0,Total,114,Big Ten,1,I,1,N,,,N,9,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,1446,1187568,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,1472,South Dakota State,Jackrabbits,SDakSt,201902,2019,2019-20 CBK Season,64,50,Y,153919,Armaan,Armaan,Franklin,3,Guard,G,,1,1,20,1,6,1,4,0,0,3,3,0,3,4,1,0,3,0,0,0,,0,,5330,W,0,Total,114,Big Ten,1,I,1,N,,,N,2,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,1446,1187569,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,1472,South Dakota State,Jackrabbits,SDakSt,201902,2019,2019-20 CBK Season,64,50,Y,153920,Trayce,Trayce,Jackson-Davis,7,Forward,F,,1,1,31,9,17,0,0,1,1,19,14,9,5,1,0,4,1,3,0,0,,0,,5330,W,0,Total,114,Big Ten,1,I,1,N,,,N,4,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,5330,1066848,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,1472,South Dakota State,Jackrabbits,SDakSt,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,50,64,N,141818,Brandon,Brandon,Key,3,Guard,G,,1,1,30,1,6,1,3,1,2,4,4,1,3,2,0,0,6,2,0,0,,0,,1446,L,0,Total,394,Summit League,1,I,1,N,,,N,1,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,5330,1066870,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,1472,South Dakota State,Jackrabbits,SDakSt,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,50,64,N,141821,Alou,Alou,Dillon,0,,,,1,0,7,2,4,1,3,0,0,5,0,0,0,0,0,0,0,1,0,0,,0,,1446,L,0,Total,394,Summit League,1,I,1,N,,,N,9,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,5330,1066876,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,1472,South Dakota State,Jackrabbits,SDakSt,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,50,64,N,141823,Matt,Matt,Dentlinger,7,Forward,F,,1,1,32,1,4,0,0,1,2,3,3,0,3,0,0,2,0,1,0,0,,0,,1446,L,0,Total,394,Summit League,1,I,1,N,,,N,3,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,5330,1066877,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,1472,South Dakota State,Jackrabbits,SDakSt,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,50,64,N,141824,Alex,Alex,Arians,3,Guard,G,,1,1,29,2,6,0,3,0,0,4,5,1,4,1,1,0,1,3,0,0,,0,,1446,L,0,Total,394,Summit League,1,I,1,N,,,N,4,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,5330,1076245,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,1472,South Dakota State,Jackrabbits,SDakSt,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,50,64,N,142135,Tray,Tray,Buchanan,0,,,,1,0,22,7,10,1,3,0,0,15,0,0,0,1,1,0,1,0,0,0,,0,,1446,L,0,Total,394,Summit League,1,I,1,N,,,N,7,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,5330,1132591,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,1472,South Dakota State,Jackrabbits,SDakSt,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,50,64,N,147176,David,David,Wingett Jr.,0,,,,1,0,16,1,9,1,5,0,0,3,3,0,3,1,2,0,0,1,0,0,,0,,1446,L,0,Total,394,Summit League,1,I,1,N,,,N,11,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,5330,1136205,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,1472,South Dakota State,Jackrabbits,SDakSt,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,50,64,N,147946,Matt,Matt,Mims,0,,,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,1446,L,0,Total,394,Summit League,1,I,1,N,,,N,6,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,5330,1136208,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,1472,South Dakota State,Jackrabbits,SDakSt,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,50,64,N,147948,Owen,Owen,King,0,,,,1,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,1446,L,0,Total,394,Summit League,1,I,1,N,,,N,10,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,5330,1177129,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,1472,South Dakota State,Jackrabbits,SDakSt,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,50,64,N,153541,Baylor,Baylor,Scheierman,0,,,,1,0,22,2,4,1,3,2,2,7,4,0,4,3,1,0,2,0,0,0,,0,,1446,L,0,Total,394,Summit League,1,I,1,N,,,N,8,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,5330,1177135,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,1472,South Dakota State,Jackrabbits,SDakSt,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,50,64,N,153542,Noah,Noah,Freidel,3,Guard,G,,1,1,22,1,8,1,7,0,0,3,3,0,3,0,1,0,2,3,0,0,,0,,1446,L,0,Total,394,Summit League,1,I,1,N,,,N,2,,,,,0.0,,,,,,,,,,,,,,,,,
2181250,1446,950134,1,Regular Season,201911300271,30-NOV-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,1472,South Dakota State,Jackrabbits,SDakSt,201902,2019,2019-20 CBK Season,64,50,Y,136278,Devonte,Devonte,Green,0,,,,1,0,24,4,8,3,6,0,0,11,2,0,2,3,1,1,4,0,0,0,,0,,5330,W,0,Total,114,Big Ten,1,I,1,N,,,N,6,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1293,891344,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,19,Arkansas,Razorbacks,Ark,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,71,64,N,131557,Jimmy,Jimmy,Whitt Jr.,3,Guard,G,,1,1,32,3,5,0,0,1,2,7,3,0,3,3,2,1,3,3,0,0,,0,,1446,W,0,Total,197,Southeastern,1,I,1,N,,30.0,N,5,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1446,1187569,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,19,Arkansas,Razorbacks,Ark,201902,2019,2019-20 CBK Season,64,71,Y,153920,Trayce,Trayce,Jackson-Davis,7,Forward,F,,1,1,34,8,11,0,0,4,9,20,6,4,2,0,0,2,1,0,0,0,,0,,1293,L,0,Total,114,Big Ten,1,I,1,N,30.0,,N,3,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1293,953052,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,19,Arkansas,Razorbacks,Ark,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,71,64,N,136623,Jalen,Jalen,Harris,0,,,,1,0,18,0,1,0,1,0,1,0,1,0,1,1,1,0,1,3,0,0,,0,,1446,W,0,Total,197,Southeastern,1,I,1,N,,30.0,N,6,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1293,1134009,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,19,Arkansas,Razorbacks,Ark,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,71,64,N,147322,Desi,Desi,Sills,3,Guard,G,,1,1,31,3,9,2,4,2,2,10,5,0,5,1,1,0,0,5,1,0,,0,,1446,W,0,Total,197,Southeastern,1,I,1,N,,30.0,N,3,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1293,1134010,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,19,Arkansas,Razorbacks,Ark,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,71,64,N,147323,Isaiah,Isaiah,Joe,3,Guard,G,,1,1,38,7,20,6,17,4,4,24,5,1,4,0,0,0,2,0,0,0,,0,,1446,W,0,Total,197,Southeastern,1,I,1,N,,30.0,N,1,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1293,1134017,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,19,Arkansas,Razorbacks,Ark,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,71,64,N,147326,Mason,Mason,Jones,3,Guard,G,,1,1,31,8,17,4,9,1,1,21,6,0,6,6,0,0,4,4,0,1,,0,,1446,W,0,Total,197,Southeastern,1,I,1,N,,30.0,N,4,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1293,1134025,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,19,Arkansas,Razorbacks,Ark,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,71,64,N,147331,Reggie,Reggie,Chaney,0,,,,1,0,17,3,4,0,0,0,0,6,4,3,1,0,0,0,0,1,0,0,,0,,1446,W,0,Total,197,Southeastern,1,I,1,N,,30.0,N,7,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1446,922370,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,19,Arkansas,Razorbacks,Ark,201902,2019,2019-20 CBK Season,64,71,Y,135980,Joey,Joey,Brunk,9,Center,C,,1,1,27,4,8,0,0,0,0,8,11,2,9,2,0,0,1,2,0,0,,0,,1293,L,0,Total,114,Big Ten,1,I,1,N,30.0,,N,5,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1446,950134,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,19,Arkansas,Razorbacks,Ark,201902,2019,2019-20 CBK Season,64,71,Y,136278,Devonte,Devonte,Green,3,Guard,G,,1,1,30,5,16,4,12,0,0,14,1,0,1,3,1,0,3,1,0,0,,0,,1293,L,0,Total,114,Big Ten,1,I,1,N,30.0,,N,4,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1446,950137,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,19,Arkansas,Razorbacks,Ark,201902,2019,2019-20 CBK Season,64,71,Y,136280,De'Ron,De'Ron,Davis,0,,,,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,,0,,1293,L,0,Total,114,Big Ten,1,I,1,N,30.0,,N,8,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1446,1076246,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,19,Arkansas,Razorbacks,Ark,201902,2019,2019-20 CBK Season,64,71,Y,142136,Al,Al,Durham,3,Guard,G,,1,1,5,1,2,0,0,0,0,2,1,0,1,2,0,0,1,2,0,0,,0,,1293,L,0,Total,114,Big Ten,1,I,1,N,30.0,,N,1,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1446,1076247,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,19,Arkansas,Razorbacks,Ark,201902,2019,2019-20 CBK Season,64,71,Y,142137,Justin,Justin,Smith,7,Forward,F,,1,1,24,2,4,0,0,2,2,6,8,2,6,0,0,0,0,4,0,0,,0,,1293,L,0,Total,114,Big Ten,1,I,1,N,30.0,,N,2,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1446,1076255,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,19,Arkansas,Razorbacks,Ark,201902,2019,2019-20 CBK Season,64,71,Y,142142,Race,Race,Thompson,0,,,,1,0,12,2,3,0,1,0,0,4,3,0,3,1,1,0,1,1,0,0,,0,,1293,L,0,Total,114,Big Ten,1,I,1,N,30.0,,N,10,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1446,1138656,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,19,Arkansas,Razorbacks,Ark,201902,2019,2019-20 CBK Season,64,71,Y,148446,Rob,Rob,Phinisee,0,,,,1,0,23,1,3,1,2,2,4,5,2,0,2,1,0,0,3,2,0,0,,0,,1293,L,0,Total,114,Big Ten,1,I,1,N,30.0,,N,7,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1446,1138659,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,19,Arkansas,Razorbacks,Ark,201902,2019,2019-20 CBK Season,64,71,Y,148448,Damezi,Damezi,Anderson,0,,,,1,0,21,0,3,0,2,0,0,0,5,3,2,1,1,1,1,2,0,0,,0,,1293,L,0,Total,114,Big Ten,1,I,1,N,30.0,,N,9,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1446,1187568,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,271,Indiana,Hoosiers,Ind,19,Arkansas,Razorbacks,Ark,201902,2019,2019-20 CBK Season,64,71,Y,153919,Armaan,Armaan,Franklin,0,,,,1,0,22,2,8,0,4,1,3,5,2,0,2,1,1,0,2,1,0,0,,0,,1293,L,0,Total,114,Big Ten,1,I,1,N,30.0,,N,6,,,,,0.0,,,,,,,,,,,,,,,,,
2181251,1293,946923,1,Regular Season,201912290271,29-DEC-19,2,Men's College Basketball,19,Arkansas,Razorbacks,Ark,271,Indiana,Hoosiers,Ind,201902,2019,2019-20 CBK Season,71,64,N,136177,Adrio,Adrio,Bailey,7,Forward,F,,1,1,32,1,6,0,0,1,2,3,8,3,5,0,1,2,1,2,0,0,,0,,1446,W,0,Total,197,Southeastern,1,I,1,N,,30.0,N,2,,,,,0.0,,,,,,,,,,,,,,,,,
